Store No,Store Name,Address,formatted_address_google,location_lat,location_lng,Coordinate
211,FamilyMart Auto City,"Juru Interchange, Auto-City, No. 1824-G1 & 1823-G3, Jalan Perusahaan, 14000, Prai, 14000,Penang.","Juru Interchange, Auto-City, No. 1824-G1 & 1823, G3, Jalan Perusahaan, Bukit Tengah, 13600 Perai, Pulau Pinang, Malaysia",5.3376029,100.4290466,"5.3376029, 100.4290466"
212,FamilyMart Karpal Singh Drive,"No.29C-01-19 & No. 29C-01-20, Maritime, Persiaran Karpal Singh, 11600 Jelutong, Penang.","No.29C-01-19 & No. 29C-01-20, Maritime, Karpal Singh Dr, 11600 Jelutong, Pulau Pinang, Malaysia",5.3988143,100.3293515,"5.3988143, 100.3293515"
213,"FamilyMart Pusat Perniagaan Haji Manan, Kluang","108, Jalan Haji Manan, Kampung Masjid Lama, 86000 Kluang, Johor.","108, Jln Haji Manan, Kampung Masjid Lama, 86000 Kluang, Johor, Malaysia",2.0352382,103.3192596,"2.0352382, 103.3192596"
214,"FamilyMart Pekan Sentral, Pekan Nanas","No 111, Jalan Industri 8, Taman Perindustrian Pekan Nenas, 81500 Pontian, Johor.","111, Jalan Industri 8, Taman Perindustrian Pekan Nenas, 81500 Pekan Nanas, Johor, Malaysia",1.4957436,103.5253848,"1.4957436, 103.5253848"
215,FamilyMart Kota Tinggi,"No. 9, Jalan Niaga Utama, 81900 Kota Tinggi, Johor, 81900","9, Jalan Niaga Utama, Pusat Perdagangan Kota Tinggi, 81900 Kota Tinggi, Johor, Malaysia",1.729487,103.9004068,"1.729487, 103.9004068"
216,FamilyMart Jalan Burma,"No.306-F, Jalan Burma, 10350 Penang.","No.306-F, 306-H, Jalan Burma, Pulau Tikus, 10350 George Town, Pulau Pinang, Malaysia",5.4323879,100.3109549,"5.4323879, 100.3109549"
217,FamilyMart Caltex Setiawangsa,"12914, Jalan 37/56, Taman Setiawangsa, 54200 Kuala Lumpur, Selangor","12914, Jalan 37/56, Taman Setiawangsa, 54200 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1776301,101.7375995,"3.1776301, 101.7375995"
218,FamilyMart Jalan Pesta,"2 Jalan Pesta 1, Pusat Perdagangan Mega, Jalan Sakeh,84000 Muar.","2, Jalan Pesta 1, Jln Sakeh, Pusat Perdagangan Mega, 84000 Muar, Johor, Malaysia",2.0507928,102.5833442,"2.0507928, 102.5833442"
219,FamilyMart Petron Hulu Langat,"2, Jalan Hulu Langat Jaya 1, Taman Hulu Langat Jaya, 43200 Cheras, Selangor.","2, Jalan Hulu Langat Jaya 1, Taman Hulu Langat Jaya, 43200 Cheras, Selangor, Malaysia",3.0702663,101.7811153,"3.0702663, 101.7811153"
220,FamilyMart Caltex Taman Perling,"PTD 30504, Jalan Layang, Taman Perling, 81200 Johor Bahru.","PTD 30504, Jalan Layang, Taman Perling, 81200 Johor Bahru, Johor, Malaysia",1.4760497,103.6792995,"1.4760497, 103.6792995"
221,FamilyMart Caltex Sg. Dua,"Caltex Sg Dua North Bound, PMT 10359, KM 132.5, Lebuhraya Utara Selatan, 13600 Permatang Pauh, Pulau Pinang.","Caltex Sg Dua North Bound, PMT 10359, KM 132, 5, Lebuhraya Utara - Selatan, 13600 Permatang Pauh, Pulau Pinang, Malaysia",5.4232678,100.4126129,"5.4232678, 100.4126129"
222,FamilyMart Bandar Damai Perdana,"No. 18, Jalan Damai Perdana 1/9a, Bandar Damai Perdana, 43200 Cheras, Selangor","No. 18, Jalan Damai Perdana 1/9a, Bandar Damai Perdana, 43200 Cheras, Selangor, Malaysia",3.045922,101.7393,"3.045922, 101.7393"
223,FamilyMart Icon City,"No. 3 (Ground & Mezzanine Floor), Jalan Icon City, Bukit Tengah, 14000 Bukit Mertajam, Pulau Pinang.","No. 3 (Ground & Mezzanine Floor, Jln Icon City, Bukit Tengah, 14000 Bukit Mertajam, Penang, Malaysia",5.3453426,100.4344932,"5.3453426, 100.4344932"
224,FamilyMart Farlim,"16E, Farlim Business Center, Lebuhraya Thean Teik, Bandar Baru Air Itam, 11500 Pulau Pinang.","16E, Farlim Business Center, Lbh Thean Teik, Bandar Baru Air Itam, 11500 Ayer Itam, Pulau Pinang, Malaysia",5.3911158,100.2830018,"5.3911158, 100.2830018"
225,FamilyMart Tanjung Karang,"No 9, PB1/1 Pusat Bandar Tanjung Karang, 45500 Tanjung Karang, Selangor","No 9, 1, Jalan PB1, Pusat Bandar, 45500 Tanjong Karang, Selangor, Malaysia",3.4250673,101.1769252,"3.4250673, 101.1769252"
226,FamilyMart Caltex Jalan Kapar,"A portion of Lot 2740, Jalan Kapar Batu 5, 42100 Klang,Selangor.","Lot 2740, Jalan Kapar, Batu 5, 42100 Klang, Selangor, Malaysia",3.0871738,101.3967435,"3.0871738, 101.3967435"
227,FamilyMart Jalan Kebun,"No.25, Jalan Kebun Nanas 7A/KS8, 41200 Klang.","No 25, Jalan Kebun Nanas 7A/KS8, Kampung Batu Tujuh, 41200 Klang, Selangor, Malaysia",2.9610008,101.5172183,"2.9610008, 101.5172183"
228,FamilyMart Bandar Saujana Putra,"41-G, Jalan SP1/1, Bandar Saujana Putra, 42610 Jenjarom, Selangor. ","41-G, 1, Jln SP 1, Bandar Saujana Putra, 42610 Jenjarom, Selangor, Malaysia",2.952196,101.5775553,"2.952196, 101.5775553"
229,"FamilyMart Vista Valley, Semenyih","No 20-G, Jalan Vista Valley 3, Semenyih Vista Valley, 43500 Semenyih, Selangor.","20-G, Jalan Vista Valley 3, Jalan Semenyih, Valley, 43500 Semenyih, Selangor, Malaysia",2.9580095,101.8388779,"2.9580095, 101.8388779"
230,FamilyMart Bahau,"No. 1, Jalan Kiara 1, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan.","No. 1, Jalan Kiara 1, Pusat Perniagaan Kiara, 72100 Bahau, Negeri Sembilan, Malaysia",2.8101499,102.3966068,"2.8101499, 102.3966068"
231,FamilyMart Yong Peng,"No 2 (Tingkat Bawah), Jalan Cahaya Baru, Taman Sembrong, 83700 Yong Peng, Johor.","No.2 (Tingkat Bawah, Jalan Persiaran Cahaya Baru, Taman Sembrong, 83700 Yong Peng, Johor, Malaysia",2.009947,103.0691452,"2.009947, 103.0691452"
232,"FamilyMart D' Garden, Batu Pahat","PTD 61251GF, Jalan Desa Botani 1, 83000 Batu Pahat.","PTD 61251GF, Jln Desa Botani 1, Taman Emas, 83000 Batu Pahat, Johor, Malaysia",1.8667221,102.9327468,"1.8667221, 102.9327468"
233,FamilyMart Sg Besar,"No 2, Jalan Bunga Loceng Kuning,Sungai Besar Sentral, 45300 Sungai Besar, Selangor.","No 2, Jalan Bunga Loceng Kuning Sungai Besar Sentral, Sungai Besar, 45300 Sungai Besar, Selangor, Malaysia",3.673207,100.9847514,"3.673207, 100.9847514"
234,FamilyMart Sekinchan,"No. 12, Jalan Indah 2/1, Taman Indah 2, 45400 Sekinchan, Selangor.","No. 12, Jalan Indah 2/1, Taman Indah 2, 45400 Sekinchan, Selangor, Malaysia",3.5023783,101.1043996,"3.5023783, 101.1043996"
235,"FamilyMart Sri Utama, Segamat","Pusat Komersial Sri Utama, NO.5 - 7, Jalan Utama 3/2, Taman Utama, 85000 Segamat, Johor","Pusat Komersial Sri Utama, 5 - 7, Jalan Utama 3/2, Taman Utama, 85000 Segamat, Johor, Malaysia",2.5133758,102.8228564,"2.5133758, 102.8228564"
236,"FamilyMart Bukit Sentosa, Rawang","17-G, Seksyen BS1, Jalan Orkid 1F/2, Bukit Sentosa, 48300 Rawang, Selangor. ","Seksyen BS1, 17-G, Jln Orkid 1F/2, Bukit Sentosa, 48300 Rawang, Selangor, Malaysia",3.4034383,101.5604161,"3.4034383, 101.5604161"
238,FamilyMart Chulia Street,"Ground Floor, Kim Mansion Building, 332, Chulia Street, 10200 Penang.","Ground Floor, Kim Mansion Building, 332, Lbh Chulia, George Town, 10200 George Town, Pulau Pinang, Malaysia",5.4188359,100.3356463,"5.4188359, 100.3356463"
239,FamilyMart Gemas,"PT 4617 Bawah, Jalan Pekan Gemas, Pekan Gemas, 73400 Gemas, Negeri Sembilan.","PT 4617 Bawah, Jalan Pekan Gemas Pekan, Kawasan Industri Gemas, 73400 Gemas, Negeri Sembilan, Malaysia",2.5805263,102.6117326,"2.5805263, 102.6117326"
240,FamilyMart Solaria Square,"2-G-3A, Solaria Square, Jalan Tun Dr. Awang, 11900 Bayan Lepas, Pulau Pinang. ","2-G-3A, Solaria Square, Jalan Tun Dr Awang, Kampung Perlis, 11900 Bayan Lepas, Penang, Malaysia",5.3000064,100.2662579,"5.3000064, 100.2662579"
241,FamilyMart Jalan Perak,"338-D (Ground Floor), Jalan Perak, Taman Desa Green, 11600 Pulau Pinang.","338-D (Ground Floor, Jln Perak, Taman Desa Green, 11600 George Town, Pulau Pinang, Malaysia",5.3976686,100.3146735,"5.3976686, 100.3146735"
242,FamilyMart Jasin,"JA 9954, Bandar Baru Jasin 3, , 77200 Malacca.","JA 9954, Bandar Baru Jasin 3, 77200 Jasin, Malacca, Malaysia",2.2772627,102.3933024,"2.2772627, 102.3933024"
243,FamilyMart Mont Kiara,"Lot 1A New Wing, Lower Ground Floor, Mont' Kiara Shoplex, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur","Lot 1A New Wing, Lower Ground Floor, Mont Kiara Shoplex, Jalan Kiara, Mont Kiara, 50480 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.1667259,101.652749,"3.1667259, 101.652749"
244,FamilyMart Gurney Paragon (Kedai Serbaneka Family Mart Kulim),"Lot G.01a & G.A6A, Ground Floor, Gurney Paragon Mall, 163D-1-01a, Persiaran Gurney, 10250 Pulau Pinang.","No 82&83 (Ground Floor, Landmark City Commercial Centre, Kampung Keladi, 09000 Kulim, Kedah, Malaysia",5.3836313,100.5465414,"5.3836313, 100.5465414"
245,FamilyMart Petron Taman Cahaya Masai,"Part of Lot 72090, Taman Cahaya Masai, 81700 Pasir Gudang, Johor","Lot 72090, Taman Cahaya Masai, 81700 Pasir Gudang, Johor, Malaysia",1.5096203,103.9228823,"1.5096203, 103.9228823"
246,FamilyMart Tampin,"PS2, Jalan Besar, Pulau Sebang, 78000 Alor Gajah, Malacca.","PS2, Jalan Besar, Pulau Sebang, 78000 Alor Gajah, Malacca, Malaysia",2.4661771,102.2312999,"2.4661771, 102.2312999"
247,FamilyMart Caltex Segamat Baru,"A portion of No. 1-1A, Jalan Nagasari, Bandar Segamat Baru, 85000 Segamat, Johor.","A portion of No.1, 1A, Jalan Nagasari, Bandar Segamat Baru, 85000 Segamat, Johor, Malaysia",2.4897367,102.8511165,"2.4897367, 102.8511165"
248,FamilyMart Masjid Tanah,"SU1463, Jalan Masjid Tanah Ria Utama, Taman Masjid Tanah Ria, 78300 Masjid Tanah, Melaka.","SU1463, Jalan Masjid Tanah Ria Utama, Taman Masjid Tanah Ria, 78300 Masjid Tanah, Malacca, Malaysia",2.3514186,102.1172806,"2.3514186, 102.1172806"
249,FamilyMart Taman Segar,"No 55, Jalan Manis 4, Taman Segar, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur.","55, Jalan Manis 4, Taman Bukit Segar, 56100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.09022,101.7424458,"3.09022, 101.7424458"
250,FamilyMart USM Sg Dua,"723 S-G, Vanda Business Park, Jalan Sungai Dua, 11700 Gelugor, Penang. ","723S-G, Vanda Business Park, Jalan Sungai Dua, Desa Permai Indah, 11700 Gelugor, Penang, Malaysia",5.3517515,100.2991627,"5.3517515, 100.2991627"
251,FamilyMart Jade Hills,"36, Jalan Dataran Jade 5, Jade Hills, 43000 Kajang, Selangor.","36, Jalan Dataran Jade 5, Jade Hills, 43000 Kajang, Selangor, Malaysia",2.9931393,101.7604648,"2.9931393, 101.7604648"
252,FamilyMart Caltex Jalan Song Ban Kheng,"Lot 2551, Mukim, 10, Jalan Song Ban Kheng, 14000, Pulau Pinang","Lot 2551, Mukim, 10, Jalan Song Ban Kheng, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",5.3509096,100.4537758,"5.3509096, 100.4537758"
253,FamilyMart Dataran Puchong,"No: A-G-12, Block A, Dataran Puchong, Jalan PU 7/1, Taman Puchong Utama, 47140 Puchong, Selangor","A-G-12, Block A, Dataran Puchong, Jalan PU 7/1, Taman Puchong Utama, 47140 Puchong, Selangor, Malaysia",2.9909391,101.6171646,"2.9909391, 101.6171646"
254,FamilyMart C-Mart Nibong Tebal,"Unit 62 & 63a, C Mart Nibong Tebal, Taman Perindustrian Nibong Tebal, 14300 Nibong Tebal, Penang.","Unit 62 & 63a, C Mart, Taman Perindustrian Nibong Tebal, 14300 Nibong Tebal, Penang, Malaysia",5.1786529,100.4822081,"5.1786529, 100.4822081"
255,FamilyMart Caltex Setia Sentral,"No.1, Jalan Setia Sentral, Pusat Perniagaan Setia Sentral, 14000 Bukit Mertajam, Penang.","No.1, Jalan Setia Sentral, Pusat Perniagaan Setia Sentral, 14000 Bukit Mertajam, Pulau Pinang, Malaysia",5.3553914,100.4173214,"5.3553914, 100.4173214"
256,FamilyMart Caltex Salak South,"A portion of Lot 166, Salak South Garden, 57100 Kuala Lumpur.","A portion of Lot 166, Salak South Garden, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.0830919,101.6960449,"3.0830919, 101.6960449"
257,FamilyMart Cameron Centrum (Kedai Serbaneka Family Mart),"C-G-43, Presint 1, Cameron Centrum, 39100 Brinchang, Cameron Highlands, Pahang D. M.","C-G-43, Presint 1, Cameron Centrum, Brinchang, 39100 Brinchang, Pahang, Malaysia",4.4953895,101.3895319,"4.4953895, 101.3895319"
258,FamilyMart Bukit Bakri,"No 3, Jalan Sinar Bakri 2, Pusat Perniagaan Sinar Bakri 84000 Muar, Johor,","3, Jalan Sinar Bakri 2, Pusat Perniagaan Sinar Bakri, Taman Bakri Indah, 84200 Muar, Johor, Malaysia",2.0410186,102.6562956,"2.0410186, 102.6562956"
259,FamilyMart Teluk Intan,"No.1B, Ground Floor, Laman Intan, Bandar Baru Teluk Intan, Jalan Changkat Jong, 36000 Perak.","No.1B, Ground Floor, Laman Intan, Jalan Changkat Jong, Bandar Baru Teluk Intan, 36000 Teluk Intan, Perak, Malaysia",4.0207081,101.0225687,"4.0207081, 101.0225687"
260,FamilyMart Tangkak,"LC 171, Jalan Muar, Kampung Tanjong Batu 15, 84900 Tangkak, Johor.","171, Jalan Muar, Kampung Tanjong Batu 15, 84900 Tangkak, Johor, Malaysia",2.2622591,102.5366292,"2.2622591, 102.5366292"
261,"FamilyMart Greentown, Ipoh","No. 4 (Ground Floor), Persiaran Greentown 10, Greentown Business Centre, 30450 Ipoh, Perak.","No. 4 (Ground Floor, Persiaran Greentown 10, Greentown Business Centre, 30450 Ipoh, Perak, Malaysia",4.5995962,101.0962434,"4.5995962, 101.0962434"
262,"FamilyMart Manhattan Business Centre, Station 18","Jalan Pengkalan Putra 1, Kampung Paya, 31650 Ipoh, Perak","14, Jalan Pengkalan Putra 1, Pusat Perniagaan Pengkalan Putra, 31650 Ipoh, Perak, Malaysia",4.5530371,101.0752393,"4.5530371, 101.0752393"
263,FamilyMart Bidor,"No. 2, (Ground Floor), PT 11166, No. 3, (Ground Floor), PT 11167, Jalan Tapah-Bidor,, 35500 Bidor, Perak ","No. 2, (Ground Floor), PT 11166, No. 3, (Ground Floor PT 11167 Jalan Tapah, 35500 Bidor, Perak, Malaysia",4.1132428,101.2863483,"4.1132428, 101.2863483"
264,FamilyMart Sg Udang,"No 5, Jalan Kerambit 1, Bandar Baru Sungai Udang , 76300 Melaka.","5, Jalan Kerambit 1, Bandar Baru Sungai Udang, 76300 Melaka, Malaysia",2.2904434,102.1401416,"2.2904434, 102.1401416"
265,FamilyMart Silibin,"No. 5 (Ground Floor), Jalan Silibin,Pusat Perniagaan Pertama, 30100 Ipoh, Perak.","No.5, Pusat Perniagaan Pertama, Jalan Silibin, Kawasan Perkilangan Jelapang, 30100 Ipoh, Perak, Malaysia",4.6083123,101.0607895,"4.6083123, 101.0607895"
266,FamilyMart Caltex Sunway Iskandar,"as Plot F21, Jalan Medini Selatan 1, Bandar Medini Iskandar, 79250 Iskandar Puteri, Johor.","Plot F21, Jalan Medini Selatan 1, Bandar Medini Iskandar, 79250 Iskandar Puteri, Johor, Malaysia",1.396597,103.6311497,"1.396597, 103.6311497"
267,FamilyMart Petron Tanjung Labuh,"Lot 4459, BT 2, Jalan Tanjung Labuh, 83000 Batu Pahat, Johor.","Lot 4459, BT 2, Jalan Tanjong Laboh, 83000 Batu Pahat, Johor, Malaysia",1.8377936,102.9465868,"1.8377936, 102.9465868"
269,"FamilyMart Prima Saujana, Kajang","B-G-41, Jalan Prima Saujana 2/1A, Taman Prima Saujana, 43000 Kajang, Selangor.","B-G-41, 1A, Taman, Jalan Prima Saujana 2/D, Prima Saujana, 43000 Kajang, Selangor, Malaysia",3.0083442,101.8062335,"3.0083442, 101.8062335"
270,FamilyMart CU Pavilion Bukit Jalil,"Lot 1.47.00, Level 1, Pavilion Bukit Jalil, Pusat Bandar, 2, Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur.","No.1.37, Level 1, Pavilion, Persiaran Jalil Utama, Bukit Jalil, 57000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",3.0507085,101.6707302,"3.0507085, 101.6707302"
272,"FamilyMart Botanica CT Centre, Balik Pulau","12 & 12A-G, Jalan Sungai Rusa, 11000 Balik Pulau, Pulau Pinang.","Plot 14 & 15, CT Centre1, Botanica, 11000 Balik Pulau, Pulau Pinang, Malaysia",5.3699644,100.2165112,"5.3699644, 100.2165112"
273,FamilyMart Merlimau,"JC 19, Jalan BMU 1, Bandar Baru Merlimau Utara,77300 Merlimau, Melaka.","JC 19, Jalan BMU 1, Bandar Baru Merlimau Utara, 77300 Merlimau, Melaka, Malaysia",2.1682879,102.4314651,"2.1682879, 102.4314651"
274,FamilyMart Bentong,"P11,  Jalan MG1, Pusat Perniagaan Mutiara Gemilang,28700 Bentong, Pahang.","P11, Jalan MG1, Pusat Perniagaan Mutiara Gemilang, Taman Bentung Jaya, 28700 Bentong, Pahang, Malaysia",3.5388704,101.9018853,"3.5388704, 101.9018853"
275,FamilyMart Tanjung Malim,"Lot 232, Mukim Hulu Bernam Timur, District Muallim, Perak Darul Ridzuan.","1, 35900 Tanjong Malim, Perak, Malaysia",3.691496,101.5223713,"3.691496, 101.5223713"
276,FamilyMart Caltex E-gate,"1, Lebuhraya Tun Dr Lim Chong Eu, Seksyen 4 Jelutong, 11600 Georgetown, Pulau Pinang","1, Lebuhraya Tun Dr Lim Chong Eu, Seksyen 4 Jelutong, 11600 George Town, Penang, Malaysia",5.375014,100.3152513,"5.375014, 100.3152513"
277,FamilyMart Petron Taman Prima,"LOT 202, Susur GP Prima, Taman GP Prima, 81550 Gelang Patah, Johor","LOT 202, Susur GP Prima, Taman GP Prima, 81550 Gelang Patah, Johor, Malaysia",1.4776319,103.5833301,"1.4776319, 103.5833301"
278,FamilyMart Golden Triangle 2,"35-1-1 and 35-1-2, Golden Triangle 2, Jalan Dato' Ismail Hashim, 11900 Bayan Lepas.","35-1-1 & 35-1-2, GOLDEN TRIANGLE, 2, Jalan Dato Ismail Hashim, Sungai Ara, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.329893,100.2758313,"5.329893, 100.2758313"
279,FamilyMart Caltex Batang Kali,"Part of Caltex Batang Kali, PT9610, Jalan Batang Kali, Seksyen 5 Bandar Baru Batang Kali, 44300 Batang Kali, Selangor Darul Ehsan.","PT9610, Jln Batang Kali - Genting Highlands, Seksyen 5 Bandar Baru, 44300 Batang Kali, Selangor, Malaysia",3.4524124,101.6638065,"3.4524124, 101.6638065"
280,FamilyMart Bond Square,"No.19 & 19A, Jalan Niaga Simee 1, Pusat Perniagaan Simee, 31400 Ipoh, Perak","Pusat Perniagaan Simee, Lot. 15 & 17, Jalan Niaga Simee 1, Kampung Simee, 31400 Ipoh, Perak, Malaysia",4.618147,101.1162982,"4.618147, 101.1162982"
281,FamilyMart Caltex Taman Meru,"Lot 120089, Taman Meru Industrial Estate, Jelapang, 30020 Ipoh, Perak.","Jln Jelapang, 30020 Ipoh, Perak, Malaysia",4.6515354,101.07028,"4.6515354, 101.07028"
282,FamilyMart SOHO,"Block D,G-9 Soho Ipoh, Jalan Sultan Idris Shah, 30000 Ipoh, Perak","Block D,G-9 Soho Ipoh, D-2-9, Soho Ipoh, 2, Jalan Sultan Idris Shah, 30000 Ipoh, Perak, Malaysia",4.5925199,101.0898704,"4.5925199, 101.0898704"
283,FamilyMart Klebang,"20, Jalan Nirwana 2, Taman Nirwana, 75200 Tanjung Kling, Melaka.","20, Jalan Nirwana 2, Taman Nirwana, 75200 Tanjung Kling, Melaka, Malaysia",2.2212668,102.184042,"2.2212668, 102.184042"
284,FamilyMart Kuala Kangsar,"No. 70-C Ground Floor, Jalan Kangsar, 33000 Kuala Kangsar, Perak.","70-C Ground Floor, Jalan Kangsar, Bandar Baru, 33000 Kuala Kangsar, Perak, Malaysia",4.7695841,100.9403856,"4.7695841, 100.9403856"
285,FamilyMart Senawang,"No.160-G, Jalan Taman Komersial Senawang 1, Taman Komersial Senawang, 70450 Seremban, Negeri Sembilan.","No.160-G, Jalan Taman Komersial Senawang 1, Taman Komersil Senawang, 70450 Seremban, Negeri Sembilan, Malaysia",2.7044282,101.9865197,"2.7044282, 101.9865197"
287,FamilyMart Taiping Sentral Mall,"G-01 & G-02 of Taiping Sentral Mall, No. 36, Jalan Istana Larut, 34000 Taiping, Perak","G-01 & G-02 of Taiping Sentral Mall, 36, Jalan Istana Larut, 34000 Taiping, Perak, Malaysia",4.8655231,100.7309245,"4.8655231, 100.7309245"
288,FamilyMart Tanah Rata (Kedai Serbaneka Family Mart Kulim),"41, Jalan Besar, Tanah Rata, 39000 Tanah Rata, Pahang","Kulim, Kedah, Malaysia",5.371742,100.5553372,"5.371742, 100.5553372"
289,"FamilyMart Kg Jelatang, Alor Gajah","No.17, 1, Jalan Perniagaan Jelatang 1, Pusat Perniagaan Jelatang, 78000 Alor Gajah, Melaka","17, Jalan Perniagaan Jelatang 1, Pusat Perniagaan Jelatang, 78000 Alor Gajah, Melaka, Malaysia",2.3840156,102.2165383,"2.3840156, 102.2165383"
290,FamilyMart Caltex Bandar Saujana Utama,"Lot PT 28807, Bandar Saujana Utama, Mukim Ijok, Daerah Kuala Selangor, Selangor","78, Jln SP 2/4, Seri Pristana, 47000 Sungai Buloh, Selangor, Malaysia",3.2058861,101.4717489,"3.2058861, 101.4717489"
291,FamilyMart Drive-thru Caltex Puncak Alam,"PT 42663, Jalan Persiaran Puncak Alam 6, 42300 Bandar Puncak Alam, Selangor.","PT 42663, Jalan Persiaran Puncak Alam 6, 42300 Bandar Puncak Alam, Selangor, Malaysia",3.230668,101.4508417,"3.230668, 101.4508417"
292,"FamilyMart Lot No, FamilyMart Caltex Temiang, Persiaran Sri Pulai 2, Seremban, Negeri Sembilan","Caltex Temiang, Provisional Lot No. 3, Lot No. 40766, Persiaran Sri Pulai 2, 70400 Seremban, Negeri Sembilan.","Lot No, 40766, Persiaran Sri Pulai 2, 70400 Seremban, Negeri Sembilan, Malaysia",2.7481033,101.9430693,"2.7481033, 101.9430693"
293,FamilyMart Gunung Rapat,"264, Jalan Dato Raja Nazrin Shah, Gunung Rapat, 31350 Ipoh, Perak","264, Jalan Dato Raja Nazrin Shah, Kampung Gunung Rapat, 31350 Ipoh, Perak, Malaysia",4.5700357,101.1135875,"4.5700357, 101.1135875"
294,FamilyMart Bayan Indah,"110-01-18, Persiaran Bayan Indah, 11900 Bayan Lepas, Pulau Pinang","110-01-18, Persiaran Bayan Indah, 11900 Bayan Lepas, Pulau Pinang, Malaysia",5.3385998,100.3086994,"5.3385998, 100.3086994"
295,FamilyMart Serai Wangi Mall,"Lot 54, No. 2500, Lorong Serai Wangi 4/10, Taman Serai Wangi III & IV, 09400 Padang Serai, Kedah.","No. 2500, lll & lV, 10, Lor Serai Wangi 14/4, Taman Serai Wangi, 09400 Padang Serai, Kedah, Malaysia",5.5164742,100.5342911,"5.5164742, 100.5342911"
296,FamilyMart Caltex Tambun,"PT 126050, Jalan Tambun, 31400 Ipoh, Perak","PT 126050, Jalan Tambun, 31400 Ipoh, Perak, Malaysia",4.6071835,101.1292337,"4.6071835, 101.1292337"
297,FamilyMart Caltex Persiaran Mokhtar Dahari,"PT29780, Kg. Bukit Cherakah, Seksyen U15, Bukit Raja, 42200 Petaling Jaya, Selangor.","PT29780, Kg, Jln Bukit Cerakah, Seksyen U15, 42200 Petaling Jaya, Selangor, Malaysia",3.1699504,101.4693042,"3.1699504, 101.4693042"
298,FamilyMart Gambir Square,"Lot No. A12, Gambir Square, Bandar Baru Bukit Gambir, 84700 Tangkak, Johor.","Lot No. A12, Gambir Square Bandar Baru Bukit Gambir, Kampung Parit Rabu, 84700 Tangkak, Johor, Malaysia",2.2127861,102.6514494,"2.2127861, 102.6514494"
301,FamilyMart Seremban Uptown 2,"No. 348, Jalan S2 B8 Uptown Avenue, Seremban 2, Seremban.","348, Jalan S2 B8, Uptown Avenue Seremban 2, 70300 Seremban, Negeri Sembilan, Malaysia",2.6961408,101.9103793,"2.6961408, 101.9103793"
302,FamilyMart Eco Majestic,"No. 43-1, Jalan Eco Majestic 10/1A, Eco Majestic, 43500 Semenyih, Selangor.","No. 43, Eco Majestic, 1, Jln Eco Majestic 10/1A, 43500 Semenyih, Selangor, Malaysia",2.9012783,101.8348185,"2.9012783, 101.8348185"
303,FamilyMart Kota Warisan,"No. G-13 (Ground Floor), Jalan Warisan Sentral 1, KIP Sentral, Kota Warisan, 43900 Sepang, Selangor","No. G-13 (Ground Floor), Jalan Warisan Sentral 1, KIP Sentral, Kota Warisan, 43900 Sepang, Selangor, Malaysia",2.8182203,101.6941524,"2.8182203, 101.6941524"
304,FamilyMart Bandar Enstek,"No. 26, Jalan Timur 6 / 1A, Timur@Enstek, 71760 Bandar Enstek, Negeri Sembilan","No.26, 1A, Jalan Timur 6, Timur@Enstek, 71760 Bandar Baru Enstek, Negeri Sembilan, Malaysia",2.7471301,101.7649457,"2.7471301, 101.7649457"
305,FamilyMart Iconic Point,"101-G & 103-G, Jalan Iconic Point, Iconic Point, 14100 Simpang Ampat.","Iconic Point Business Park, 2, Jalan Iconic Point, 14100 Simpang Ampat, Pulau Pinang, Malaysia",5.2840652,100.4762977,"5.2840652, 100.4762977"
306,FamilyMart KL Traders Square,"11-G (GF), Plaza KL Traders Square, Block A, Jalan Gombak, 53000 Kuala Lumpur.","11-G (GF), Plaza KL Traders Square, Block A, Jln Gombak, Kampung Kuantan, 53000 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur, Malaysia",3.2038371,101.7027032,"3.2038371, 101.7027032"
307,FamilyMart Desaru,"155, Jalan Jelutong, Taman Desaru Utama, Bandar Penawar, 81930 Johor.","155, Jln Jelutong 1, Taman Desaru Utama, 81930 Bandar Penawar, Johor, Malaysia",1.5731879,104.2169088,"1.5731879, 104.2169088"
308,FamilyMart Larkin Town Centre,"PTB 24504, Larkin Town Centre, Jalan Geroda 2/1, 81200 Johor Bahru.","PTB 24504, Larkin Town Centre, 2/1, Jalan Garuda, Larkin Jaya, 81200 Johor Bahru, Johor, Malaysia",1.4954804,103.7414696,"1.4954804, 103.7414696"
309,FamilyMart Tanjung Bungah,"533b, Jalan Tanjung Bungah, 11200 Tanjung Bungah, Pulau Pinang.","533b, Jalan Tanjung Bungah, 11200 Tanjung Bungah, Pulau Pinang, Malaysia",5.4664183,100.2864664,"5.4664183, 100.2864664"
